"Малихін Павло Володимирович, самовисування";NA;"1,14";"896";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №121";" 100,00";"(Львівська область)"
"Беднарчик Наталія Ігорівна, самовисування";NA;"1,09";"859";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №121";" 100,00";"(Львівська область)"
"Гарасим’як Роман Іванович, самовисування";NA;"0,94";"743";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №121";" 100,00";"(Львівська область)"
"Мисишин Олександр Степанович, самовисування";NA;"0,81";"643";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №121";" 100,00";"(Львівська область)"
"Фідик Володимир Іванович, самовисування";NA;"0,42";"335";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №121";" 100,00";"(Львівська область)"
"Бакунець Павло Андрійович, Політична партія \"Об’єднання \"САМОПОМІЧ\"";NA;"14,84";"13 438";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Андрейко Віталій Васильович, Політична Партія \"ГОЛОС\"";NA;"13,65";"12 360";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Демчина Роман Іванович, самовисування";NA;"10,84";"9 820";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Дума Андрій Романович, політична партія \"Громадянська позиція\"";NA;"10,64";"9 639";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Шумський Андрій Миколайович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"8,84";"8 008";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Самардак Ігор Степанович, Політична партія \"Європейська Солідарність\"";NA;"8,54";"7 732";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Зінько Микола Любомирович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"6,69";"6 058";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Рибчинський Євген Юрійович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"4,86";"4 408";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Шот Петро Васильович, Політична партія \"Народний Рух України\"";NA;"4,41";"3 996";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Муравський Ігор Васильович, самовисування";NA;"3,23";"2 930";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Пекар Володимир Васильович, самовисування";NA;"3,09";"2 804";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Ушарук Сергій Миколайович, самовисування";NA;"2,56";"2 326";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Демчишин Наталія Іванівна, самовисування";NA;"1,83";"1 665";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Ковалик Михайло Іванович, самовисування";NA;"1,79";"1 625";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Онисько Роман Михайлович, самовисування";NA;"1,37";"1 247";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Гнатуш Андрій Романович, самовисування";NA;"0,71";"649";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Буричко Світозар Зіновійович, самовисування";NA;"0,66";"603";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Сеньо Орест Андрійович, самовисування";NA;"0,53";"485";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Мошковський Юрій Іванович, самовисування";NA;"0,43";"397";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Герман Богдан Петрович, Аграрна партія України";NA;"0,37";"340";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №122";" 100,00";"(Львівська область)"
"Батенко Тарас Іванович, самовисування";NA;"45,05";"35 944";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Чолій Тарас Богданович, Політична Партія \"ГОЛОС\"";NA;"15,11";"12 060";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Дуда Олег Романович, Політична партія \"Європейська Солідарність\"";NA;"13,49";"10 770";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Квасецька Наталія Василівна, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"10,10";"8 063";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Бабінська Мирослава Романівна, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"6,90";"5 506";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Бас Андрій Ігорович, ПОЛІТИЧНА ПАРТІЯ \"СИЛА І ЧЕСТЬ\"";NA;"2,12";"1 693";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Дзядик Сергій Євгенович, Політична партія \"Народний Рух України\"";NA;"1,92";"1 538";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Паук Ігор Степанович, самовисування";NA;"1,90";"1 516";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Ясінський Роман Іванович, самовисування";NA;"1,50";"1 199";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Сорока Олександр Іванович, самовисування";NA;"1,07";"855";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Ляхович Андрій Ілліч, самовисування";NA;"0,45";"365";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Ольшанецький Роман Степанович, ПОЛІТИЧНА ПАРТІЯ \"РАЗОМ СИЛА\"";NA;"0,34";"273";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №123";" 100,00";"(Львівська область)"
"Камельчук Юрій Олександрович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"16,17";"12 259";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Береза Оксана Андріївна, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"13,79";"10 454";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Мороз Юлія Анатоліївна, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"11,12";"8 428";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Касян Сергій Васильович, самовисування";NA;"10,82";"8 201";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Ведровська Валентина Валентинівна, Політична Партія \"ГОЛОС\"";NA;"10,46";"7 930";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Мусій Олег Степанович, політична партія \"Громадянська позиція\"";NA;"9,51";"7 212";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Семерак Остап Михайлович, самовисування";NA;"8,84";"6 707";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Грабінський Ігор Миронович, самовисування";NA;"4,64";"3 524";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Фартушок Дмитро Ігорович, Політична партія \"Об’єднання \"САМОПОМІЧ\"";NA;"3,87";"2 934";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Предко Ігор Петрович, ПОЛІТИЧНА ПАРТІЯ \"РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА\"";NA;"2,87";"2 177";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Троцько Юлія Володимирівна, самовисування";NA;"1,96";"1 486";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Махніцький Олег Ігорович, самовисування";NA;"1,77";"1 347";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Візеренко Тетяна Сергіївна, самовисування";NA;"1,00";"759";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Пелих Олег Зіновійович, самовисування";NA;"0,99";"754";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Шуб Андрій Ісаакович, ПОЛІТИЧНА ПАРТІЯ \"СИЛА І ЧЕСТЬ\"";NA;"0,78";"595";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Ябчанка Олександр Володимирович, самовисування";NA;"0,74";"561";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Варламов Денис Андрійович, самовисування";NA;"0,60";"459";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №124";" 100,00";"(Львівська область)"
"Лопушанський Андрій Ярославович, самовисування";NA;"23,38";"19 110";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Доскіч Юрій Юрійович, самовисування";NA;"18,73";"15 312";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Яворський Микола Миколайович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"15,88";"12 987";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Піхоцький Ігор Михайлович, Політична партія \"Народний Рух України\"";NA;"10,96";"8 966";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Сюшко Степан Миколайович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"6,99";"5 714";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Дубас Андрій Богданович, самовисування";NA;"5,65";"4 620";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Курій Василь Васильович, самовисування";NA;"4,44";"3 631";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Міськів Юрій Володимирович, самовисування";NA;"4,15";"3 398";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Качмарик Ярослав Дмитрович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"2,53";"2 071";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Максименко Ярослав Володимирович, самовисування";NA;"2,40";"1 963";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Смолінський Володимир Осипович, самовисування";NA;"1,95";"1 601";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Проданюк Юрій Юрійович, самовисування";NA;"1,00";"820";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Саврук Володимир Степанович, самовисування";NA;"0,90";"742";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Антошик Мар’ян Богданович, Політична партія \"УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка\"";NA;"0,56";"465";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Кутний Роман Антонович, самовисування";NA;"0,41";"336";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №125";" 100,00";"(Львівська область)"
"Кіт Андрій Богданович, самовисування";NA;"23,97";"19 073";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Гергерт Андрій Валерійович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"19,26";"15 325";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Наконечний Володимир Михайлович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"14,27";"11 362";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Канівець Олег Леонідович, політична партія \"Громадянська позиція\"";NA;"12,05";"9 589";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Гаврон Володимир Іванович, Політична Партія \"ГОЛОС\"";NA;"8,39";"6 678";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Гірник Євгеній Володимирович, самовисування";NA;"8,21";"6 540";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Карпінська Ірина Ярославівна, Українська партія";NA;"4,10";"3 268";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Филик Олег Зеновійович, самовисування";NA;"3,22";"2 565";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Загородний Василь Іванович, самовисування";NA;"1,93";"1 539";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Калин Мар’ян Миронович, Політична партія \"Народний Рух України\"";NA;"1,68";"1 337";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Кушина Ростислав Ігорович, самовисування";NA;"1,48";"1 182";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Кулак Володимир Антонович, самовисування";NA;"0,80";"644";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Турко Олег Мирославович, самовисування";NA;"0,58";"465";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №126";" 100,00";"(Львівська область)"
"Пасічний Олександр Станіславович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"38,22";"24 872";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Дятлов Ігор Сергійович, самовисування";NA;"17,50";"11 389";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Козир Борис Юрійович, самовисування";NA;"9,62";"6 263";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Горбачов Олександр Сергійович, самовисування";NA;"7,25";"4 720";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Алєксєєнко Іван Олександрович, самовисування";NA;"6,31";"4 110";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Садрідінов Тахір Шамсідінович, самовисування";NA;"5,14";"3 350";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Павлов Ігор Миколайович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"3,51";"2 287";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Петров Анатолій Георгійович, самовисування";NA;"2,28";"1 489";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Покровська Ольга Геннадіївна, Політична Партія \"ГОЛОС\"";NA;"2,22";"1 450";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Петров Олег Дмитрович, Політична партія \"Європейська Солідарність\"";NA;"1,69";"1 104";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Берсан Андрій Павлович, Політична партія \"Рух Нових Сил Михайла Саакашвілі\"";NA;"1,29";"842";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Чигринський Сергій Аркадійович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"1,12";"732";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Дятлов Володимир Миколайович, самовисування";NA;"1,12";"731";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Дятлов Євген Юрійович, самовисування";NA;"0,90";"588";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Білов Гордій Олександрович, самовисування";NA;"0,60";"391";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Рєпін Олександр Володимирович, Політична партія \"Об’єднання \"САМОПОМІЧ\"";NA;"0,48";"313";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Єнтін Владислав Олегович, самовисування";NA;"0,41";"271";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Курганський Григорій Миколайович, Політична Партія \"ПАТРІОТ\"";NA;"0,25";"165";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №127";" 100,00";"(Миколаївська область)"
"Гайду Олександр Васильович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"41,34";"31 157";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Ільюк Артем Олександрович, самовисування";NA;"23,87";"17 992";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Дворник Анатолій Анатолійович, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"17,16";"12 933";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Малярчук Ольга Іллівна, Політична партія \"Європейська Солідарність\"";NA;"5,24";"3 952";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Курченко Жанна Назарівна, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"3,40";"2 564";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Губська Тетяна Миколаївна, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"2,73";"2 061";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Хачатуров Артем Едуардович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"2,22";"1 674";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Толпекін Андрій Анатолійович, самовисування";NA;"1,39";"1 050";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Крупенко Костянтин Валентинович, Політична партія \"Рух Нових Сил Михайла Саакашвілі\"";NA;"1,38";"1 043";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Гукасян Спартак Едуардович, самовисування";NA;"0,99";"749";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Северин Андрій Іванович, Політична Партія \"ПАТРІОТ\"";NA;"0,24";"185";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №128";" 100,00";"(Миколаївська область)"
"Копитін Ігор Володимирович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"38,28";"24 970";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Жолобецький Олександр Олександрович, самовисування";NA;"16,02";"10 452";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Невінчанний Максим Андрійович, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"14,39";"9 389";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Тимошин Володимир Володимирович, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"6,66";"4 346";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Кочмар Валерій Андрійович, самовисування";NA;"4,03";"2 632";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Горбатко Іван Геннадійович, Політична партія \"Європейська Солідарність\"";NA;"3,95";"2 578";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Іванова Надія Валеріївна, самовисування";NA;"3,32";"2 168";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Ніколенко Анатолій Анатолійович, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"2,81";"1 834";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Таранова Світлана Володимирівна, ПОЛІТИЧНА ПАРТІЯ \"ДЕМОКРАТИЧНА СОКИРА\"";NA;"1,93";"1 262";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Лєпішев Олексій Олександрович, самовисування";NA;"1,68";"1 097";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Кошковський Юрій Леонідович, політична партія Всеукраїнське об’єднання \"Свобода\"";NA;"1,63";"1 069";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Жело Денис Вікторович, самовисування";NA;"1,57";"1 029";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Шевченко Олександр Олександрович, самовисування";NA;"0,97";"639";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Красівський Сергій В’ячеславович, Аграрна партія України";NA;"0,74";"484";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Шараєв Олександр Леонідович, самовисування";NA;"0,68";"446";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Миколайчик Сергій Володимирович, самовисування";NA;"0,65";"424";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Лебідь Андрій Васильович, самовисування";NA;"0,60";"397";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №129";" 100,00";"(Миколаївська область)"
"Негулевський Ігор Петрович, ПОЛІТИЧНА ПАРТІЯ \"СЛУГА НАРОДУ\"";NA;"38,76";"23 558";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Фроленко Володимир Олександрович, Політична партія \"ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ\"";NA;"19,95";"12 125";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Вадатурський Андрій Олексійович, самовисування";NA;"14,32";"8 705";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Бриченко Ігор Віталійович, самовисування";NA;"14,04";"8 533";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Кривцова Валентина Станіславівна, політична партія Всеукраїнське об’єднання \"Батьківщина\"";NA;"3,36";"2 044";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Пересунько Руслан Вікторович, Політична партія \"Європейська Солідарність\"";NA;"2,66";"1 621";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Донченко Олена Віталіївна, ПОЛІТИЧНА ПАРТІЯ \"НАШ КРАЙ\"";NA;"2,41";"1 469";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Думановська Інна Миколаївна, Політична партія \"ОПОЗИЦІЙНИЙ БЛОК\"";NA;"1,68";"1 021";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Коровій Дмитро Леонідович, самовисування";NA;"1,34";"820";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Рубський Геннадій Іванович, самовисування";NA;"0,58";"358";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
"Підпала Ірина Валентинівна, самовисування";NA;"0,43";"267";"Відомості про підрахунок голосів виборців в одномандатному виборчому окрузі №130";" 100,00";"(Миколаївська область)"
